1978.7083,7120,0,0
1978.7917,7065,0,0
1978.875,7089,0,0
1978.9583,6983,0,0
1979.0417,7095,0,0
1979.125,,0,0
1979.2083,6949,0,0
1979.2917,7016,0,0
1979.375,7016,0,0
1979.4583,7034,0,0
1979.5417,7062,0,0
1979.625,7086,0,0
1979.7083,7071,0,0
1979.7917,7062,0,0
1979.875,7001,0,0
1979.9583,6949,0,0
1980.0417,6970,0,0
1980.125,6998,0,0
1980.2083,6970,0,0
1980.2917,7025,0,0
1980.375,7062,0,0
1980.4583,7041,0,0
1980.5417,7056,0,0
1980.625,7077,0,0
1980.7083,7047,0,0
1980.7917,7037,0,0
1980.875,7001,0,0
1980.9583,6928,0,0
1981.0417,6906,0,0
1981.125,6925,0,0
1981.2083,7022,0,0
1981.2917,6937,0,0
1981.375,7059,0,0
1981.4583,7077,0,0
1981.5417,7074,0,0
1981.625,7101,0,0
1981.7083,7132,0,0
1981.7917,7062,0,0
1981.875,7098,0,0
1981.9583,7031,0,0
1982.0417,6919,0,0
1982.125,6964,0,0
1982.2083,6952,0,0
1982.2917,6928,0,0
1982.375,7025,0,0
1982.4583,7153,0,0
1982.5417,7065,0,0
1982.625,7071,0,0
1982.7083,7089,0,0
1982.7917,7153,0,0
1982.875,7013,0,0
1982.9583,7056,0,0
1983.0417,7041,0,0
1983.125,7114,0,0
1983.2083,7135,0,0
1983.2917,7123,0,0
1983.375,7080,0,0
1983.4583,7083,0,0
1983.5417,7120,0,0
1983.625,7138,0,0
1983.7083,7126,0,0
1983.7917,7147,0,0
1983.875,7150,0,0
1983.9583,7062,0,0
1984.0417,7016,0,0
1984.125,7025,0,0
1984.2083,7098,0,0
1984.2917,7175,0,0
1984.375,7071,0,0
1984.4583,7111,0,0
1984.5417,7089,0,0
1984.625,7150,0,0
1984.7083,7111,0,0
1984.7917,7162,0,0
1984.875,7129,0,0
1984.9583,7025,0,0
1985.0417,7013,0,0
1985.125,6986,0,0
1985.2083,6995,0,0
1985.2917,7016,0,0
1985.375,7086,0,0
1985.4583,7111,0,0
1985.5417,7123,0,0
1985.625,7132,0,0
1985.7083,7120,0,0
1985.7917,7095,0,0
1985.875,7178,0,0
1985.9583,7022,0,0
1986.0417,6922,0,0
1986.125,7089,0,0
1986.2083,6952,0,0
1986.2917,7141,0,0
1986.375,7108,0,0
1986.4583,7071,0,0
1986.5417,7153,0,0
1986.625,7101,0,0
1986.7083,7074,0,0
1986.7917,7141,0,0
1986.875,7059,0,0
1986.9583,7056,0,0
1987.0417,7092,0,0
1987.125,6998,0,0
1987.2083,7117,0,0
1987.2917,7108,0,0
1987.375,7050,0,0
1987.4583,7108,0,0
1987.5417,7132,0,0
1987.625,7135,0,0
1987.7083,7120,0,0
1987.7917,7083,0,0
1987.875,7053,0,0
1987.9583,7114,0,0
1988.0417,6952,0,0
1988.125,7025,0,0
1988.2083,6970,0,0
1988.2917,7147,0,0
1988.375,7077,0,0
1988.4583,7098,0,0
1988.5417,7068,0,0
1988.625,7098,0,0
1988.7083,7077,0,0
1988.7917,7089,0,0
1988.875,7037,0,0
1988.9583,6995,0,0
1989.0417,6977,0,0
1989.125,6967,0,0
1989.2083,6987,0,0
1989.2917,6987,0,0
1989.375,7047,0,0
1989.4583,7097,0,0
1989.5417,7087,0,0
1989.625,7127,0,0
1989.7083,7097,0,0
1989.7917,7087,0,0
1989.875,7057,0,0
1989.9583,6957,0,0
1990.0417,6957,0,0
1990.125,6987,0,0
1990.2083,6947,0,0
1990.2917,7007,0,0
1990.375,7127,0,0
1990.4583,7127,0,0
1990.5417,7087,0,0
1990.625,7117,0,0
1990.7083,7097,0,0
1990.7917,7067,0,0
1990.875,7017,0,0
1990.9583,6957,0,0
1991.0417,7041,0,0
1991.125,7010,0,0
1991.2083,7138,0,0
1991.2917,7056,0,0
1991.375,7077,0,0
1991.4583,7138,0,0
1991.5417,7138,0,0
1991.625,,0,0
1991.7083,,0,0
1991.7917,,0,0
1991.875,7117,0,0
1991.9583,7050,0,0
1992.0417,7065,0,0
1992.125,7089,0,0
1992.2083,7077,0,0
1992.2917,7074,0,0
1992.375,7077,0,0
1992.4583,7141,0,0
1992.5417,7150,0,0
1992.625,7114,0,0
1992.7083,7095,0,0
1992.7917,7114,0,0
1992.875,7086,0,0
1992.9583,7108,0,0
1993.0417,7037,0,0
1993.125,7111,0,0
1993.2083,,0,0
1993.2917,,0,0
1993.375,,0,0
1993.4583,,0,0
1993.5417,7159,0,0
1993.625,,0,0
1993.7083,7156,0,0
1993.7917,7120,0,0
1993.875,7053,0,0
1993.9583,7138,0,0
1994.0417,,0,0
1994.125,7004,0,0
1994.2083,,0,0
1994.2917,,0,0
1994.375,7123,0,0
1994.4583,7080,0,0
1994.5417,7108,0,0
1994.625,7111,0,0
1994.7083,7153,0,0
1994.7917,7132,0,0
1994.875,7034,0,0
1994.9583,,0,0
1995.0417,,0,0
1995.125,6995,0,0
1995.2083,7059,0,0
1995.2917,7037,0,0
1995.375,7144,0,0
1995.4583,7083,0,0
1995.5417,7123,0,0
1995.625,7184,0,0
1995.7083,7165,0,0
1995.7917,7144,0,0
1995.875,7165,0,0
1995.9583,7117,0,0
1996.0417,7146,0,0
1996.125,7072,0,0
1996.2083,7052,0,0
1996.2917,7150,0,0
1996.375,7125,0,0
1996.4583,7139,0,0
1996.5417,7168,0,0
1996.625,7156,0,0
1996.7083,7286,0,0
1996.7917,7239,0,0
1996.875,7186,0,0
1996.9583,7199,0,0
1997.0417,7100,0,0
1997.125,7079,0,0
1997.2083,7111,0,0
1997.2917,7222,0,0
1997.375,7123,0,0
1997.4583,7191,0,0
1997.5417,7145,0,0
1997.625,7175,0,0
1997.7083,7171,0,0
1997.7917,7188,0,0
1997.875,7194,0,0
1997.9583,7125,0,0
1998.0417,7181,0,0
1998.125,7264,0,0
1998.2083,7121,0,0
1998.2917,7195,0,0
1998.375,7226,0,0
1998.4583,7200,0,0
1998.5417,7194,0,0
1998.625,7166,0,0
1998.7083,7206,0,0
1998.7917,7141,0,0
1998.875,7109,0,0
1998.9583,7079,0,0
1999.0417,7043,0,0
1999.125,7168,0,0
1999.2083,7093,0,0
1999.2917,7154,0,0
1999.375,7144,0,0
1999.4583,7126,0,0
1999.5417,,0,0
1999.625,7205,0,0
1999.7083,7184,0,0
1999.7917,7138,0,0
1999.875,7088,0,0
1999.9583,7083,0,0
2000.0417,,0,0
2000.125,,0,0
2000.2083,7114,0,0
2000.2917,7130,0,0
2000.375,7168,0,0
2000.4583,7146,0,0
2000.5417,7204,0,0
2000.625,7188,0,0
2000.7083,7186,0,0
2000.7917,7144,0,0
2000.875,7185,0,0
2000.9583,7005,0,0
2001.0417,,0,0
2001.125,,0,0
2001.2083,,0,0
2001.2917,,0,0
2001.375,,0,0
2001.4583,,0,0
2001.5417,,0,0
2001.625,,0,0
2001.7083,,0,0
2001.7917,,0,0
2001.875,,0,0
2001.9583,,0,0
2002.0417,7024,0,0
2002.125,7113,0,0
2002.2083,6988,0,0
2002.2917,7057,0,0
2002.375,7078,0,0
2002.4583,7135,0,0
2002.5417,7158,0,0
2002.625,7169,0,0
2002.7083,7196,0,0
2002.7917,7210,0,0
2002.875,7116,0,0
2002.9583,7106,0,0
2003.0417,7054,0,0
2003.125,6950,0,0
2003.2083,7080,0,0
2003.2917,7130,0,0
2003.375,7147,0,0
2003.4583,7190,0,0
2003.5417,7172,0,0
2003.625,7178,0,0
2003.7083,7229,0,0
2003.7917,7166,0,0
2003.875,7125,0,0
2003.9583,7134,0,0
2004.0417,,0,0
2004.125,,0,0
2004.2083,7076,0,0
2004.2917,,0,0
2004.375,,0,0
2004.4583,,0,0
2004.5417,7167,0,0
2004.625,7161,0,0
2004.7083,7195,0,0
2004.7917,7274,0,0
2004.875,7172,0,0
2004.9583,7146,0,0
